id,category,page,prompt
traffic_law_truefalse-487,traffic_law_truefalse,27,"檢查煞車油油量液面高度，應在油壺""MIN""刻線與""MAX""刻線之間，有需要時即予補充煞車油。並應使用同一廠牌同一規格之煞車油。"
traffic_law_truefalse-488,traffic_law_truefalse,27,"煞車油若經常低於""MIN""線，只要添加即可，不必到修理廠檢修。"
traffic_law_truefalse-489,traffic_law_truefalse,27,檢查煞車總泵之油量不足時，應補充煞車油。
traffic_law_truefalse-490,traffic_law_truefalse,27,將煞車油超越上限加滿，且用力踩煞車，使車輛輪胎鎖住，此時的煞車效果最好，煞車距離最短。
traffic_law_truefalse-491,traffic_law_truefalse,27,煞車油潑灑在漆面上，會造成漆面損壞；若不小心潑灑到，應即刻用清水沖洗。
traffic_law_truefalse-492,traffic_law_truefalse,27,踩煞車時發現踏板軟綿綿的，可能煞車油管內有空氣或漏油，應立即停車檢修，以免發生危險。
traffic_law_truefalse-493,traffic_law_truefalse,27,煞車油、動力方向機油與自動變速箱油均為有毒之物品，應儲存在有標示的容器內，放置於兒童拿不到的地方。
traffic_law_truefalse-494,traffic_law_truefalse,27,動力轉向系統漏油時，方向盤就完全無法轉動。
traffic_law_truefalse-495,traffic_law_truefalse,27,汽車電瓶樁頭直徑較大者為正極，較小者為負極。
traffic_law_truefalse-496,traffic_law_truefalse,27,保持適當電瓶液高度，可使電瓶使用壽命增長。
traffic_law_truefalse-497,traffic_law_truefalse,28,檢查電瓶液若不足時，應添加蒸餾水。
traffic_law_truefalse-498,traffic_law_truefalse,28,檢查電瓶液若不足時，應補充礦泉水至指定位置。
traffic_law_truefalse-499,traffic_law_truefalse,28,電瓶液為稀硫酸，具有腐蝕性，如皮膚、眼睛、衣服等不小心碰觸到時，應立即用清水沖洗。
traffic_law_truefalse-500,traffic_law_truefalse,28,可直接利用抽菸用打火機之燈火，很貼近的照射，並檢查黑暗處之電瓶樁頭、電水添加蓋等情況。
traffic_law_truefalse-501,traffic_law_truefalse,28,車上安裝過多且耗電之電器用品，易使引擎耗費燃料。
traffic_law_truefalse-502,traffic_law_truefalse,28,"電瓶電量不足時，如使用另一車電瓶救援，需採""＋""極接""＋""極，""－""極接故障車輛搭鐵良好處。"
traffic_law_truefalse-503,traffic_law_truefalse,28,若擋風玻璃噴水器之儲液桶內無水時，仍可使用噴水器。
traffic_law_truefalse-504,traffic_law_truefalse,28,儀錶板上的「里程表」，係紀錄汽車所行駛的總里程數。
traffic_law_truefalse-505,traffic_law_truefalse,28,儀錶板上的「里程表」，係以每分鐘來表示引擎之旋轉數。
traffic_law_truefalse-506,traffic_law_truefalse,28,"儀錶板上的「引擎轉速錶」，係表示引擎之轉數；指針在"" 1 ""的位置時，表示每分鐘引擎轉速為1,000 轉。"
traffic_law_truefalse-507,traffic_law_truefalse,28,儀表板上的「引擎冷卻水水溫表」，不會因車外空氣溫度與駕駛狀況而改變。
traffic_law_truefalse-508,traffic_law_truefalse,28,儀錶板上的「引擎冷卻水水溫錶」之指針，如果超過正常範圍，應儘快將車輛安全停靠路邊，如果繼續行駛，可能嚴重損害引擎。
traffic_law_truefalse-509,traffic_law_truefalse,28,"引擎溫度高時，溫度錶指針偏向""Ｈ""處。"
traffic_law_truefalse-510,traffic_law_truefalse,28,檢查水箱內冷卻水量與水質及有無漏水，應於引擎正常工作溫度時。
traffic_law_truefalse-511,traffic_law_truefalse,28,引擎高熱時，切勿打開水箱壓力蓋，以防高溫液體自水箱噴出，而造成嚴重燙傷。
traffic_law_truefalse-512,traffic_law_truefalse,28,檢查引擎冷卻水是否足夠時，應先發動引擎數分鐘後熄火，再打開水箱蓋檢查液面。
traffic_law_truefalse-513,traffic_law_truefalse,28,冷卻系統只要副水箱在滿水位，主水箱不必檢查也不會有問題。
traffic_law_truefalse-514,traffic_law_truefalse,28,引擎冷卻水內含有防凍液或防銹劑，可不必更換。
traffic_law_truefalse-515,traffic_law_truefalse,28,行車時發現水溫錶指針位置超過上限，應將車輛安全停靠路邊，拉起手煞車，並馬上將引擎熄火，再即時打開水箱蓋檢查水箱水量。
traffic_law_truefalse-516,traffic_law_truefalse,28,發動引擎前，必須先檢查水箱的冷卻水量及機油的油面高度。
traffic_law_truefalse-517,traffic_law_truefalse,28,水冷式引擎無冷卻水時，不可發動。
traffic_law_truefalse-518,traffic_law_truefalse,28,只要冷卻水足夠，引擎就不會過熱。
traffic_law_truefalse-519,traffic_law_truefalse,29,使用擋風玻璃噴水器，如儲液桶內無水時，易損壞噴水器馬達，若撥動雨刷，易刮壞擋風玻璃，損壞雨刷片。
traffic_law_truefalse-520,traffic_law_truefalse,29,儀錶板上的「燃油油量錶」之指針高度，已經降低至「E」點，橘色的「低油料警示燈」點亮時，不必急著加油，到達目的地後再行補充燃油即可。
traffic_law_truefalse-521,traffic_law_truefalse,29,"當燃油錶的指針在""E""的位置時，表示油箱是滿油的。"
traffic_law_truefalse-522,traffic_law_truefalse,29,引擎發動後，各部份電器用電，由發電機發電供給。
traffic_law_truefalse-523,traffic_law_truefalse,29,汽車行駛中，發現充電警示燈亮起，即表示充電系統中有故障。
traffic_law_truefalse-524,traffic_law_truefalse,29,汽車行駛中煞車警示燈突然亮起，應立即靠邊停車，將引擎熄火等待救援。
traffic_law_truefalse-525,traffic_law_truefalse,29,車用ABS 煞車系統，最主要優點為當緊急煞車時，使煞車及轉向仍能保持正常。
traffic_law_truefalse-526,traffic_law_truefalse,29,汽車用電腦控制ABS 煞車系統，當高速行駛緊急煞車時，煞車踏板會自動上下震動，表示正常現象。
traffic_law_truefalse-527,traffic_law_truefalse,29,高速行駛緊急煞車的過程，如該車裝設有電腦控制ABS 煞車裝置時，只要駕駛人冷靜地操作方向盤，可能會閃過障礙物。
traffic_law_truefalse-528,traffic_law_truefalse,29,車內置物箱之箱蓋，開啟後應隨手關上，以避免意外或突然煞車時致使乘客受傷。
traffic_law_truefalse-529,traffic_law_truefalse,29,車上儘量減少放置不必要的物品，減低車重，省油又省錢，並可節能減碳。
traffic_law_truefalse-530,traffic_law_truefalse,29,行車時不要調整駕駛座椅，座椅可能突然移動，而造成車輛失控。
traffic_law_truefalse-531,traffic_law_truefalse,29,行駛中如果感覺座椅位置不舒適，可以一面開車一面調整駕駛座椅。
traffic_law_truefalse-539,traffic_law_truefalse,30,自排車輛起駛時，要踩下煞車踏板，才能移動排檔桿，以避免發生暴衝危險。
traffic_law_truefalse-540,traffic_law_truefalse,30,自動排檔車輛，在起動引擎時，應將排檔桿放置在「P」檔位置。
traffic_law_truefalse-541,traffic_law_truefalse,30,自排車起動引擎時，一定要將排檔桿置於「Ｄ」檔，才能使起動馬達運轉。
traffic_law_truefalse-542,traffic_law_truefalse,30,自動排檔車輛，將排檔桿放置於「Ｎ」或「Ｐ」檔以外之檔位，仍可起動引擎。
traffic_law_truefalse-543,traffic_law_truefalse,30,自動排檔車輛在行駛中，排檔桿可以隨時換入「P」檔，或「R」檔位置。
traffic_law_truefalse-544,traffic_law_truefalse,30,自動排檔車停車時，應在車輛確實完全停止後，始能將排檔桿換入「P」檔位置。
traffic_law_truefalse-546,traffic_law_truefalse,30,自排車下險坡時，需排入較低之檔位。
traffic_law_truefalse-547,traffic_law_truefalse,30,行車前檢查汽車輪胎，應檢查其胎紋深度及胎壓。
traffic_law_truefalse-548,traffic_law_truefalse,30,輪胎胎壓必須定期檢查（包括備胎），而每部車輛的胎壓標準不盡相同，應根據汽車駕駛人使用手冊規定，充氣到規定值。
traffic_law_truefalse-549,traffic_law_truefalse,30,輪胎胎壓愈高愈省油，並不影響煞車性能。
traffic_law_truefalse-550,traffic_law_truefalse,30,輪胎氣壓不足時，不但耗油，高速長時間行駛且易發生爆胎。
traffic_law_truefalse-551,traffic_law_truefalse,30,輪胎之胎紋磨損過大時，不影響行車安全。
traffic_law_truefalse-552,traffic_law_truefalse,30,每次使用起動馬達發動引擎，最多不超過10 秒，否則電瓶與起動馬達易損壞。
traffic_law_truefalse-553,traffic_law_truefalse,30,起動引擎時，每次操作不可超過10 秒鐘，若無法起動，應等10 秒鐘後才可再起動。否則起動馬達會受損。
traffic_law_truefalse-554,traffic_law_truefalse,30,電瓶沒電，引擎無法起動，不論手排或自排車都可以用推車方式來起動引擎。
traffic_law_truefalse-555,traffic_law_truefalse,30,引擎發動時，排氣管排放藍白色煙，表示燃燒機油。
traffic_law_truefalse-556,traffic_law_truefalse,30,引擎低溫發動時，排氣管會滴水是正常現象。
traffic_law_truefalse-557,traffic_law_truefalse,30,煞車時有異音，是煞車系統不正常的現象，應停車檢查。
traffic_law_truefalse-558,traffic_law_truefalse,30,煞車時有異音，是正常的情況，不必檢修。
traffic_law_truefalse-559,traffic_law_truefalse,30,手煞車未放鬆，對起駛沒有什麼影響。
traffic_law_truefalse-560,traffic_law_truefalse,31,手煞車與腳煞車不能同時併用。
traffic_law_truefalse-561,traffic_law_truefalse,31,踩煞車太猛，輪胎易磨損，且容易翻車。
traffic_law_truefalse-562,traffic_law_truefalse,31,踩煞車時會有異音，可能是煞車來令片磨損。
traffic_law_truefalse-563,traffic_law_truefalse,31,新車在各項機件磨合時期內，要避免高速行駛與緊急煞車。
traffic_law_truefalse-564,traffic_law_truefalse,31,汽車行駛速度愈高愈省油，故引擎轉速可以無限制地提升。
traffic_law_truefalse-565,traffic_law_truefalse,31,冷引擎高速運轉，會縮短引擎壽命。
traffic_law_truefalse-566,traffic_law_truefalse,31,引擎在低溫時，耗油量比正常溫度時大。
traffic_law_truefalse-568,traffic_law_truefalse,31,油電混合車最主要的功用，是可節省燃油與減少空氣污染。
traffic_law_truefalse-569,traffic_law_truefalse,31,電腦控制汽油噴射引擎低溫發動前，要連續踩放油門踏板數次，才容易發動。
traffic_law_truefalse-570,traffic_law_truefalse,31,在停車時拉緊手煞車，可防止車輛滑動。
traffic_law_truefalse-572,traffic_law_truefalse,31,停車時，打火機等易燃物品不可留置於車內，當日光直接曝曬，所產生之高溫可能引發危險。
traffic_law_truefalse-582,traffic_law_truefalse,32,禁止停車路段除另有規定外，原則上係全天24 小時禁止停車。
traffic_law_truefalse-595,traffic_law_truefalse,32,前方有執行任務之救護車行駛，因趕時間，可以超越它行駛。
traffic_law_truefalse-596,traffic_law_truefalse,32,開車時不必理會義交之指揮，一切以號誌為主。
traffic_law_truefalse-599,traffic_law_truefalse,33,汽車行經山區、特殊路段、涵洞或地下道等應依標誌指示使用燈光。
traffic_law_truefalse-601,traffic_law_truefalse,33,汽缸總排氣量超過250 立方公分以上未滿550 立方公分大型重型機車行駛路權比照小型汽車，可行駛高速公路、快速公路。
traffic_law_truefalse-606,traffic_law_truefalse,33,自用小客車使用液化石油氣及壓縮天然氣為燃料，小貨車、大型車、幼童專用車及營業車其出廠年份未滿5 年者，每年至少檢驗1 次，10 年以上每年至少檢驗2 次。
traffic_law_truefalse-608,traffic_law_truefalse,33,汽車定期檢驗之項目及標準，包括腳煞車、手煞車效能、平衡度合於規定以及各種燈光完備，作用正常。
traffic_law_truefalse-610,traffic_law_truefalse,33,小型汽車應依核定附掛拖車，且附掛之拖車應僅限於裝載露營、休閒遊憩、防疫及救災用具使用，且其車門應能關閉良好，物品應捆紮牢固、堆放平穩，行駛中不得附載人員及其側面車窗不得向外開啟。
traffic_law_truefalse-612,traffic_law_truefalse,33,汽車可以裝設發出不同音調之喇叭。
traffic_law_truefalse-616,traffic_law_truefalse,34,汽車之車門嚴重損壞已無法修復時，須申請報廢。
traffic_law_truefalse-619,traffic_law_truefalse,34,自動排檔車在行駛中引擎熄火，欲再重新起動時，卻無法起動，其排檔桿可能還停留在「D」檔位置。
traffic_law_truefalse-623,traffic_law_truefalse,34,駕駛汽車欲進入高速公路，如發現匝道口設有禁止進入標誌、箭頭向外之指向線，或匝道上設有紅色反光導標，表示該處為出口匝道，禁止任何車輛進入。
traffic_law_truefalse-624,traffic_law_truefalse,34,行經設有施工標誌、白色方型道路線型改變告示牌或停有施工警示車時，表示前方為施工路段，車輛應減速慢行小心通過。
traffic_law_truefalse-625,traffic_law_truefalse,34,高速公路之交通事故由內政部警政署國道公路警察局處理。快速公路之交通事故由所轄縣、市政府警察機關或內政部警政署指定之警察機關處理。
traffic_law_truefalse-628,traffic_law_truefalse,34,雨天行駛山區道路應隨時收聽警察廣播電台，留意路況資訊，提高警戒，注意四周狀況，勿行駛危險路段。
traffic_law_truefalse-629,traffic_law_truefalse,35,道路是百分之百絕對安全的，因此上路前不需要特別查詢路況，即使颱風豪雨出門也不會有任何危險。
traffic_law_truefalse-630,traffic_law_truefalse,35,中央氣象署發布豪(大)雨特報期間，遇有道路零星落石坍方或河川上游豪(大)雨造成下游橋樑水位暴漲，可能是發生公路災害之前兆，應避免行駛該路段並通報公路單位或警察廣播電台以免其他用路人受災。
traffic_law_truefalse-636,traffic_law_truefalse,35,雪地裡行車前輪胎應更換成雪胎或上雪鏈，並確認輪胎與備胎之胎壓、胎紋厚度是否足夠。
traffic_law_truefalse-637,traffic_law_truefalse,35,結霜或結冰路面只要善用雪胎或上雪鏈，即不會有打滑危險。
traffic_law_truefalse-638,traffic_law_truefalse,35,雪地行車容易打滑，應加長行車安全距離。
traffic_law_truefalse-643,traffic_law_truefalse,35,發生道路交通事故，駕駛人或肇事人應先為處置包含事故地點在車道或路肩者，應在適當距離處豎立車輛故障標誌或其他明顯警告設施，事故現場排除後應即撤除、有受傷者，應迅予救護，並儘速通知消防機關。
traffic_law_truefalse-644,traffic_law_truefalse,35,道路交通事故無人傷亡且車輛尚能行駛案件，當事人使用照相或錄影工具紀錄車輛位置與現場痕跡之方式時應掌握拍攝及移車全程注意安全之原則。
traffic_law_truefalse-647,traffic_law_truefalse,36,駕駛人應隨時留意車前狀況並依規定行駛，如遇自行車騎士除保持安全距離及間隔外，尤應注意其手勢所預告即將變換行進之方向。
traffic_law_truefalse-649,traffic_law_truefalse,36,汽車駕駛人行經有畫設機慢車優先道路段時，應優先禮讓電動輔助自行車及電動自行車。
traffic_law_truefalse-650,traffic_law_truefalse,36,於高速公路發生無人傷亡且車輛尚能行駛之交通事故，應先標繪車輛位置及現場痕跡證據後，並得採用攝影或錄影等設備記錄，將車輛移置不妨礙交通之處，通知有關單位處理。
traffic_law_truefalse-651,traffic_law_truefalse,36,汽車於高速公路發生交通事故致人受傷或死亡者，應即採取救護措施及依規定處置，並撥打110、1968 或1968App 報請警察機關或有關單位處理，不得任意移動肇事汽車及現場痕跡證據；但肇事致人受傷案件當事人均同意時，應先標繪車輛位置及現場證據後，將車輛移置不妨礙交通之處所。
traffic_law_truefalse-652,traffic_law_truefalse,36,汽車於高速公路發生交通事故後，應在適當距離處豎立車輛故障標誌或其他明顯警告設施，事故現場排除後應即撤除、有受傷者，應迅予救護，並儘速撥打110、1968 或1968App 報請警察機關或有關單位處理。
traffic_law_truefalse-653,traffic_law_truefalse,36,汽車於高速公路發生故障或交通事故後，若無人傷亡且車輛尚能行駛，為防遭後車追撞，應移動至安全處所等候救援，避免在車道上逗留，視線須面向來車方向，注意後方車輛狀況。
traffic_law_truefalse-656,traffic_law_truefalse,36,通學區起(終)點標線，用以提醒車輛駕駛人已進入或離開通學區，通學區內應當心兒童或行人，並依速限行駛。
traffic_law_truefalse-657,traffic_law_truefalse,36,汽車行駛在行人優先區內，行車時速不得超過20 公里，並禁止按鳴喇叭，違者將處以罰鍰。
traffic_law_choice-036,traffic_law_choice,4,汽車跟隨在消防車後急駛是
traffic_law_choice-037,traffic_law_choice,4,行車速率愈高其反應距離
traffic_law_choice-038,traffic_law_choice,4,飲酒後可以開車嗎？
traffic_law_choice-065,traffic_law_choice,6,車道專供
traffic_law_choice-092,traffic_law_choice,8,路考及格標準為
traffic_law_choice-093,traffic_law_choice,8,交通規則及格標準為
traffic_law_choice-099,traffic_law_choice,8,計程車拒載乘客，可以嗎?
traffic_law_choice-362,traffic_law_choice,26,汽油引擎正常之排氣顏色為
